settlementDate,settlementPeriod,side,stack_rank,id,resolved_bmu_id,disbsad_service,disbsad_partyId,disbsad_assetId,disbsad_cost,disbsad_volume,disbsad_implied_price,finalPrice,volume
2026-01-06,23,offer,37,31,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3654.88,12.5,292.3904,292.3904,12.5
2026-01-06,23,offer,38,45,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,3709.0,12.5,296.72,296.72,12.5
2026-01-06,23,offer,39,26,I_IBG-EDFT1,Energy,EDF Trading Ltd,IBG-EDFT1,15052.0,50.0,301.04,301.04,50.0
2026-01-06,23,offer,40,7,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,11314.5,37.5,301.72,301.72,37.5
2026-01-06,23,offer,44,16,I_IBG-PWMR1,Energy,PowerMart ApS,IBG-PWMR1,7625.0,25.0,305.0,305.0,25.0
2026-01-06,23,offer,45,32,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,3527.28,11.5,306.72,306.72,11.5
2026-01-06,23,offer,46,17,I_IVG-MFTE1,Energy,MFT Energy A/S,IVG-MFTE1,7710.5,25.0,308.42,308.42,25.0
2026-01-06,23,offer,47,40,I_IBG-EDFT1,Energy,EDF Trading Ltd,IBG-EDFT1,14261.38,46.0,310.03,310.03,46.0
2026-01-06,23,offer,48,33,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,18381.29,58.5,314.21008547008546,314.21008547008546,58.5
2026-01-06,23,offer,49,20,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3931.88,12.5,314.5504,314.5504,12.5
2026-01-06,23,offer,50,34,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4007.25,12.5,320.58,320.58,12.5
2026-01-06,23,offer,51,46,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4077.62,12.5,326.20959999999997,326.2096,12.5
2026-01-06,23,offer,52,35,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,16467.0,50.0,329.34,329.34,50.0
2026-01-06,23,offer,53,21,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4119.75,12.5,329.58,329.58,12.5
2026-01-06,23,offer,54,47,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,19694.61,58.5,336.66,336.66,58.5
2026-01-06,23,offer,55,36,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4232.25,12.5,338.58,338.58,12.5
2026-01-06,23,offer,56,8,I_IVG-MFTE1,Energy,MFT Energy A/S,IVG-MFTE1,8497.75,25.0,339.91,339.91,25.0
2026-01-06,23,offer,57,9,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,8699.5,25.0,347.98,347.98,25.0
2026-01-06,23,offer,58,27,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,3312.27,9.5,348.66,348.66,9.5
2026-01-06,24,offer,9,44,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,14058.62,58.0,242.39000000000001,242.39,58.0
2026-01-06,24,offer,10,18,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,4169.22,16.5,252.68,252.68,16.5
2026-01-06,24,offer,11,38,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,14839.88,58.0,255.85999999999999,255.86,58.0
2026-01-06,24,offer,12,19,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,3199.25,12.5,255.94,255.94,12.5
2026-01-06,24,offer,13,7,I_IBG-PWMR1,Energy,PowerMart ApS,IBG-PWMR1,6500.0,25.0,260.0,260.0,25.0
2026-01-06,24,offer,14,20,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,6524.5,25.0,260.98,260.98,25.0
2026-01-06,24,offer,15,31,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,8758.24,33.5,261.44,261.44,33.5
2026-01-06,24,offer,16,39,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6651.25,25.0,266.05,266.05,25.0
2026-01-06,24,offer,17,21,I_IBG-MFTE1,Energy,MFT Energy A/S,IBG-MFTE1,6720.0,25.0,268.8,268.8,25.0
2026-01-06,24,offer,18,22,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,15755.22,58.5,269.32,269.32,58.5
2026-01-06,24,offer,19,32,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3378.0,12.5,270.24,270.24,12.5
2026-01-06,24,offer,20,1,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,8199.6,30.0,273.32,273.32,30.0
2026-01-06,24,offer,24,40,I_IBG-EDFT1,Energy,EDF Trading Ltd,IBG-EDFT1,13704.5,50.0,274.09,274.09,50.0
2026-01-06,24,offer,25,48,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,3479.0,12.5,278.32,278.32,12.5
2026-01-06,24,offer,26,45,I_IBG-EDFT1,Energy,EDF Trading Ltd,IBG-EDFT1,14153.5,50.0,283.07,283.07,50.0
2026-01-06,24,offer,27,46,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,3541.5,12.5,283.32,283.32,12.5
2026-01-06,24,offer,28,23,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,7091.0,25.0,283.64,283.64,25.0
2026-01-06,24,offer,29,24,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,7097.0,25.0,283.88,283.88,25.0
2026-01-06,24,offer,30,2,I_IBG-PWMR1,Energy,PowerMart ApS,IBG-PWMR1,7125.0,25.0,285.0,285.0,25.0
2026-01-06,24,offer,31,3,I_IBG-NITR1,Energy,Nitor Energy A/S,IBG-NITR1,7134.5,25.0,285.38,285.38,25.0
2026-01-06,24,offer,32,8,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,7168.0,25.0,286.72,286.72,25.0
2026-01-06,24,offer,33,15,I_IBG-HELI1,Energy,Helios Power Trading A/S,IBG-HELI1,3604.0,12.5,288.32,288.32,12.5
2026-01-06,24,offer,34,4,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,14170.8,49.0,289.2,289.2,49.0
2026-01-06,24,offer,35,9,I_IBG-EDFT1,Energy,EDF Trading Ltd,IBG-EDFT1,14603.0,50.0,292.06,292.06,50.0
2026-01-06,24,offer,36,41,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3654.88,12.5,292.3904,292.3904,12.5
2026-01-06,24,offer,37,33,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,3709.0,12.5,296.72,296.72,12.5
2026-01-06,24,offer,38,25,I_IBG-EDFT1,Energy,EDF Trading Ltd,IBG-EDFT1,15052.0,50.0,301.04,301.04,50.0
2026-01-06,24,offer,39,26,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,11314.5,37.5,301.72,301.72,37.5
2026-01-06,24,offer,41,42,I_IBG-PWMR1,Energy,PowerMart ApS,IBG-PWMR1,7625.0,25.0,305.0,305.0,25.0
2026-01-06,24,offer,42,27,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,3527.28,11.5,306.72,306.72,11.5
2026-01-06,24,offer,43,34,I_IVG-MFTE1,Energy,MFT Energy A/S,IVG-MFTE1,7710.5,25.0,308.42,308.42,25.0
2026-01-06,24,offer,44,16,I_IBG-EDFT1,Energy,EDF Trading Ltd,IBG-EDFT1,14261.38,46.0,310.03,310.03,46.0
2026-01-06,24,offer,45,47,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,18381.29,58.5,314.21008547008546,314.21008547008546,58.5
2026-01-06,24,offer,46,12,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3931.88,12.5,314.5504,314.5504,12.5
2026-01-06,24,offer,47,13,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4007.25,12.5,320.58,320.58,12.5
2026-01-06,24,offer,48,35,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,4077.62,12.5,326.20959999999997,326.2096,12.5
2026-01-06,24,offer,49,36,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,16467.0,50.0,329.34,329.34,50.0
2026-01-06,24,offer,50,5,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4119.75,12.5,329.58,329.58,12.5
2026-01-06,24,offer,51,10,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,19694.61,58.5,336.66,336.66,58.5
2026-01-06,24,offer,52,14,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,4232.25,12.5,338.58,338.58,12.5
2026-01-06,24,offer,53,28,I_IVG-MFTE1,Energy,MFT Energy A/S,IVG-MFTE1,8497.75,25.0,339.91,339.91,25.0
2026-01-06,24,offer,54,29,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,8699.5,25.0,347.98,347.98,25.0
2026-01-06,24,offer,55,37,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,3312.27,9.5,348.66,348.66,9.5
2026-01-06,25,offer,8,8,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10589.0,25.0,423.56,423.56,25.0
2026-01-06,25,offer,9,9,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,36188.88,84.0,430.82,430.82,84.0
2026-01-06,25,offer,10,23,I_IVG-ATLS1,Energy,Atlas Energy Designated Activity Company,IVG-ATLS1,10827.6,24.0,451.15000000000003,451.15,24.0
2026-01-06,25,offer,11,12,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,38451.0,84.0,457.75,457.75,84.0
2026-01-06,25,offer,12,24,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,16342.9,35.0,466.94,466.94,35.0
2026-01-06,25,offer,13,25,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4750.0,10.0,475.0,475.0,10.0
2026-01-06,25,offer,14,36,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9274.4,19.5,475.6102564102564,475.6102564102564,19.5
2026-01-06,25,offer,15,13,I_IBG-ELEE1,Energy,Electrabel SA,IBG-ELEE1,6000.0,12.5,480.0,480.0,12.5
2026-01-06,25,offer,16,37,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,24233.5,50.0,484.67,484.67,50.0
2026-01-06,25,offer,17,26,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,9739.6,20.0,486.98,486.98,20.0
2026-01-06,25,offer,18,38,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6190.0,12.5,495.2,495.2,12.5
2026-01-06,25,offer,19,10,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9887.67,19.5,507.06,507.06,19.5
2026-01-06,25,offer,20,11,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,5101.1,10.0,510.11,510.11,10.0
2026-01-06,25,offer,21,27,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,6400.5,12.5,512.04,512.04,12.5
2026-01-06,25,offer,22,29,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6522.25,12.5,521.78,521.78,12.5
2026-01-06,25,offer,23,45,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,10631.2,20.0,531.5600000000001,531.56,20.0
2026-01-06,25,offer,24,30,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,10500.95,19.5,538.5102564102565,538.5102564102564,19.5
2026-01-06,25,offer,25,31,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,21271.54,39.5,538.52,538.52,39.5
2026-01-06,25,offer,26,1,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,6735.88,12.5,538.8704,538.8704,12.5
2026-01-06,25,offer,27,14,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4089.15,7.5,545.22,545.22,7.5
2026-01-06,25,offer,28,39,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,13709.25,25.0,548.37,548.37,25.0
2026-01-06,25,offer,29,32,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,6946.88,12.5,555.7504,555.7504,12.5
2026-01-06,25,offer,30,46,I_IBG-QUEN1,Energy,QUENT ApS,IBG-QUEN1,2825.0,5.0,565.0,565.0,5.0
2026-01-06,25,offer,31,21,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,11114.22,19.5,569.9599999999999,569.96,19.5
