settlementDate,settlementPeriod,niv_volume,niv_long_short,niv_active_side,systemBuyPrice,systemSellPrice,systemPrice,marginal_bmu_raw,marginal_bmu_id,marginal_is_numeric_id,marginal_identity_source,marginal_fuel_type,marginal_family_id,marginal_lead_party,marginal_bmu_type,marginal_gen_capacity_mw,marginal_gsp_group,marginal_final_price,marginal_original_price,marginal_price_cost_to_so,marginal_stack_rank,marginal_bid_rank,marginal_volume,n_tied_marginal_candidates
2026-01-07,43,-4.936305837881925,long,bid,79.0028751265455,79.0028751265455,79.0028751265455,E_ILMEB-1,E_ILMEB-1,False,named_ispstack_id,BATTERY,E_ILMEB,Tesla Motors Limited,E,49.5,Eastern,83.99,83.99,-83.99,41,1.0,-0.9166666666666666,2
2026-01-07,43,-4.936305837881925,long,bid,79.0028751265455,79.0028751265455,79.0028751265455,E_THMRB-1,E_THMRB-1,False,named_ispstack_id,BATTERY,E_THMRB,Tesla Motors Limited,E,49.5,Eastern,83.99,83.99,-83.99,42,2.0,-0.75,2
2026-01-07,44,-136.20819444444444,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CDCL-1,T_CDCL-1,False,named_ispstack_id,CCGT,T_CDCL,Uniper UK Limited,T,445.0,,72.32,72.32,-72.32,11,4.0,-19.033333333333335,7
2026-01-07,44,-136.20819444444444,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-2,T_CNQPS-2,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,15,8.0,-5.114912280701755,7
2026-01-07,44,-136.20819444444444,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-3,T_CNQPS-3,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,17,10.0,-24.7,7
2026-01-07,44,-136.20819444444444,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,20,13.0,-15.116666666666667,7
2026-01-07,44,-136.20819444444444,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,25,18.0,-0.11041666666666666,7
2026-01-07,44,-136.20819444444444,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,28,21.0,-1.9,7
2026-01-07,44,-136.20819444444444,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,32,25.0,-0.88,7
2026-01-07,45,-311.7659991666667,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-2,T_CNQPS-2,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,12,5.0,-5.114912280701755,6
2026-01-07,45,-311.7659991666667,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-3,T_CNQPS-3,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,14,7.0,-21.375,6
2026-01-07,45,-311.7659991666667,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,16,9.0,-35.7,6
2026-01-07,45,-311.7659991666667,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,20,13.0,-7.93125,6
2026-01-07,45,-311.7659991666667,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,22,15.0,-12.3,6
2026-01-07,45,-311.7659991666667,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,25,18.0,-39.6,6
2026-01-07,46,-462.1870247123016,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_CDCL-1,T_CDCL-1,False,named_ispstack_id,CCGT,T_CDCL,Uniper UK Limited,T,445.0,,72.32,72.32,-72.32,13,4.0,-12.74,7
2026-01-07,46,-462.1870247123016,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_CNQPS-2,T_CNQPS-2,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,18,9.0,-3.7578947368421054,7
2026-01-07,46,-462.1870247123016,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_CNQPS-3,T_CNQPS-3,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,22,13.0,-4.275,7
2026-01-07,46,-462.1870247123016,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,23,14.0,-8.925,7
2026-01-07,46,-462.1870247123016,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,26,17.0,-59.53333333333333,7
2026-01-07,46,-462.1870247123016,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,29,20.0,-0.1,7
2026-01-07,46,-462.1870247123016,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,32,23.0,-0.09777777777777778,7
2026-01-07,47,-455.4451526837928,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_CDCL-1,T_CDCL-1,False,named_ispstack_id,CCGT,T_CDCL,Uniper UK Limited,T,445.0,,72.32,72.32,-72.32,14,2.0,-1.8666666666666667,6
2026-01-07,47,-455.4451526837928,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_CNQPS-2,T_CNQPS-2,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,18,6.0,-15.266447368421053,6
2026-01-07,47,-455.4451526837928,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_CNQPS-3,T_CNQPS-3,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,23,11.0,-0.12222222222222222,6
2026-01-07,47,-455.4451526837928,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,25,13.0,-62.666666666666664,6
2026-01-07,47,-455.4451526837928,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,28,16.0,-0.8357142857142857,6
2026-01-07,47,-455.4451526837928,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,30,18.0,-68.83555555555556,6
2026-01-07,48,-197.35200763199663,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,2__GCMRO002,2__GCMRO002,False,named_ispstack_id,OTHER,2__GCMRO,BGI Trading Limited,S,14.0,North Western,80.96,80.96,-80.96,55,2.0,-0.9166666666666666,3
2026-01-07,48,-197.35200763199663,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,2__GCMRO001,2__GCMRO001,False,named_ispstack_id,OTHER,2__GCMRO,BGI Trading Limited,S,16.379,North Western,80.96,80.96,-80.96,57,4.0,-1.5333333333333334,3
2026-01-07,48,-197.35200763199663,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,2__MCMRO003,2__MCMRO003,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,50.0,Yorkshire,80.96,80.96,-80.96,59,6.0,-7.191666666666666,3
