predictor,source_column,feature,fuel_type,side,mean_abs_shap,conditional_mean_shap_when_active,share_positive_shap_when_active,share_negative_shap_when_active,active_rows_in_shap_sample,mdi,model_train_r2,shap_expected_value,overall_shap_rank,side_shap_rank
BMU ID,marginal_bmu_id,E_ALCOA-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,484,231
BMU ID,marginal_bmu_id,E_ARBRB-1_BID,OTHER,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,485,254
BMU ID,marginal_bmu_id,E_ARBRB-1_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,486,232
BMU ID,marginal_bmu_id,E_ARNKB-1_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,487,255
BMU ID,marginal_bmu_id,E_ARNKB-1_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,488,233
BMU ID,marginal_bmu_id,E_ARNKB-2_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,489,256
BMU ID,marginal_bmu_id,E_ARNKB-2_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,490,234
BMU ID,marginal_bmu_id,E_ASHWW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,491,257
BMU ID,marginal_bmu_id,E_BABAW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,492,258
BMU ID,marginal_bmu_id,E_BARNB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,9,0.0,0.12628903778075173,80.29192900544797,493,259
BMU ID,marginal_bmu_id,E_BARNB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,494,235
BMU ID,marginal_bmu_id,E_BETHW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,495,260
BMU ID,marginal_bmu_id,E_BHOLB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,496,261
BMU ID,marginal_bmu_id,E_BHOLB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,497,236
BMU ID,marginal_bmu_id,E_BLARW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,498,262
BMU ID,marginal_bmu_id,E_BLKPB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,499,263
BMU ID,marginal_bmu_id,E_BLKPB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,500,237
BMU ID,marginal_bmu_id,E_BRDUW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,501,264
BMU ID,marginal_bmu_id,E_BRIDGWTR_BID,GAS,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,502,265
BMU ID,marginal_bmu_id,E_BRIDGWTR_OFFER,GAS,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,503,238
BMU ID,marginal_bmu_id,E_BROAB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,8,0.0,0.12628903778075173,80.29192900544797,504,266
BMU ID,marginal_bmu_id,E_BROAB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,505,239
BMU ID,marginal_bmu_id,E_BROFB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,506,267
BMU ID,marginal_bmu_id,E_BROFB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,507,240
BMU ID,marginal_bmu_id,E_BRYBW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,508,268
BMU ID,marginal_bmu_id,E_BSPHM-1_OFFER,DIESEL,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,509,241
BMU ID,marginal_bmu_id,E_BTUIW-3_OFFER,WIND,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,510,242
BMU ID,marginal_bmu_id,E_BURGH-1_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,511,269
BMU ID,marginal_bmu_id,E_BURWB-2_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,512,270
BMU ID,marginal_bmu_id,E_BURWB-2_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,513,243
BMU ID,marginal_bmu_id,E_CHAPB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,514,271
BMU ID,marginal_bmu_id,E_CHAPB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,8,0.0,0.12628903778075173,80.29192900544797,515,244
BMU ID,marginal_bmu_id,E_CHICK-1_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,516,272
BMU ID,marginal_bmu_id,E_CHTRY-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,517,273
BMU ID,marginal_bmu_id,E_CHTRY-1_OFFER,DIESEL,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,518,245
BMU ID,marginal_bmu_id,E_CLAC-1_BID,NPSHYD,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,519,274
BMU ID,marginal_bmu_id,E_CLAYB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,15,0.0,0.12628903778075173,80.29192900544797,520,275
BMU ID,marginal_bmu_id,E_CLAYB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,521,246
BMU ID,marginal_bmu_id,E_CLAYB-2_BID,BATTERY,BID,0.0,0.0,0.0,0.0,8,0.0,0.12628903778075173,80.29192900544797,522,276
BMU ID,marginal_bmu_id,E_CLAYB-2_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,523,247
BMU ID,marginal_bmu_id,E_CLDRW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,524,277
BMU ID,marginal_bmu_id,E_CONTB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,7,0.0,0.12628903778075173,80.29192900544797,525,278
BMU ID,marginal_bmu_id,E_CONTB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,8,0.0,0.12628903778075173,80.29192900544797,526,248
BMU ID,marginal_bmu_id,E_CORB-1_BID,CCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,527,279
BMU ID,marginal_bmu_id,E_CORB-1_OFFER,CCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,528,249
BMU ID,marginal_bmu_id,E_CRGTW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,529,280
BMU ID,marginal_bmu_id,E_CRSSB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,530,281
BMU ID,marginal_bmu_id,E_CRSSB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,531,250
BMU ID,marginal_bmu_id,E_CUPAB-1_BID,OTHER,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,532,282
BMU ID,marginal_bmu_id,E_CUPAB-1_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,533,251
BMU ID,marginal_bmu_id,E_DALSW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,534,283
BMU ID,marginal_bmu_id,E_DBFRM-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,535,284
BMU ID,marginal_bmu_id,E_DBFRM-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,536,252
BMU ID,marginal_bmu_id,E_DERBY-1_OFFER,OCGT,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,537,253
BMU ID,marginal_bmu_id,E_DIDC3G_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,538,254
BMU ID,marginal_bmu_id,E_DOLLB-1_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,7,0.0,0.12628903778075173,80.29192900544797,539,255
BMU ID,marginal_bmu_id,E_EXETR-2_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,540,256
BMU ID,marginal_bmu_id,E_FARNB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,541,257
BMU ID,marginal_bmu_id,E_FASN-3_BID,NPSHYD,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,542,285
BMU ID,marginal_bmu_id,E_FASN-3_OFFER,NPSHYD,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,543,258
BMU ID,marginal_bmu_id,E_GLOFW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,544,286
BMU ID,marginal_bmu_id,E_GOSHS-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,545,259
BMU ID,marginal_bmu_id,E_GRCRB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,546,287
BMU ID,marginal_bmu_id,E_GRCRB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,547,260
BMU ID,marginal_bmu_id,E_GRGRW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,548,288
BMU ID,marginal_bmu_id,E_GYAR-1_BID,CCGT,BID,0.0,0.0,0.0,0.0,6,0.0,0.12628903778075173,80.29192900544797,549,289
BMU ID,marginal_bmu_id,E_GYAR-1_OFFER,CCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,550,261
BMU ID,marginal_bmu_id,E_HAWKB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,11,0.0,0.12628903778075173,80.29192900544797,551,290
BMU ID,marginal_bmu_id,E_HAWKB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,552,262
BMU ID,marginal_bmu_id,E_ILMEB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,7,0.0,0.12628903778075173,80.29192900544797,553,291
BMU ID,marginal_bmu_id,E_ILMEB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,554,263
BMU ID,marginal_bmu_id,E_JAMBB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,555,292
BMU ID,marginal_bmu_id,E_JAMBB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,556,264
BMU ID,marginal_bmu_id,E_JAMBB-2_BID,OTHER,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,557,293
BMU ID,marginal_bmu_id,E_JAMBB-2_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,558,265
BMU ID,marginal_bmu_id,E_KLYN-A-1_BID,CCGT,BID,0.0,0.0,0.0,0.0,11,0.0,0.12628903778075173,80.29192900544797,559,294
BMU ID,marginal_bmu_id,E_KLYN-A-1_OFFER,CCGT,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,560,266
BMU ID,marginal_bmu_id,E_LCHWT-1_BID,DIESEL,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,561,295
BMU ID,marginal_bmu_id,E_LCHWT-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,562,267
BMU ID,marginal_bmu_id,E_LITRB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,6,0.0,0.12628903778075173,80.29192900544797,563,296
BMU ID,marginal_bmu_id,E_LITRB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,564,268
BMU ID,marginal_bmu_id,E_LSTWY-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,565,269
BMU ID,marginal_bmu_id,E_MDLWH-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,566,270
BMU ID,marginal_bmu_id,E_MORFL-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,567,297
BMU ID,marginal_bmu_id,E_MORFL-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,568,271
BMU ID,marginal_bmu_id,E_NEWPB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,569,298
BMU ID,marginal_bmu_id,E_NEWPB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,570,272
BMU ID,marginal_bmu_id,E_NEWTB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,571,299
BMU ID,marginal_bmu_id,E_NEWTB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,572,273
BMU ID,marginal_bmu_id,E_OLDHB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,573,300
BMU ID,marginal_bmu_id,E_OLDHB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,574,274
BMU ID,marginal_bmu_id,E_PETEM1_OFFER,CCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,575,275
BMU ID,marginal_bmu_id,E_PETEM3_BID,CCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,576,301
BMU ID,marginal_bmu_id,E_PETEM3_OFFER,CCGT,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,577,276
BMU ID,marginal_bmu_id,E_PGBARY_OFFER,DIESEL,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,578,277
BMU ID,marginal_bmu_id,E_PGBRKL_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,579,278
BMU ID,marginal_bmu_id,E_PGEXTR_OFFER,DIESEL,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,580,279
BMU ID,marginal_bmu_id,E_PGFARE_OFFER,DIESEL,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,581,280
BMU ID,marginal_bmu_id,E_PGHVNT_OFFER,DIESEL,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,582,281
BMU ID,marginal_bmu_id,E_PGLLAN_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,583,282
BMU ID,marginal_bmu_id,E_PGSOUT_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,584,283
BMU ID,marginal_bmu_id,E_PILLB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,585,284
BMU ID,marginal_bmu_id,E_PILLB-2_BID,BATTERY,BID,0.0,0.0,0.0,0.0,9,0.0,0.12628903778075173,80.29192900544797,586,302
BMU ID,marginal_bmu_id,E_POTES-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,587,303
BMU ID,marginal_bmu_id,E_POTES-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,588,285
BMU ID,marginal_bmu_id,E_RDFRB-1_BID,DIESEL,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,589,304
BMU ID,marginal_bmu_id,E_RDFRB-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,590,286
BMU ID,marginal_bmu_id,E_RDFRD-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,591,305
BMU ID,marginal_bmu_id,E_RDFRD-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,592,287
BMU ID,marginal_bmu_id,E_RDSCR-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,593,306
BMU ID,marginal_bmu_id,E_RDSCR-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,594,288
BMU ID,marginal_bmu_id,E_RHEI-1_BID,NPSHYD,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,595,307
BMU ID,marginal_bmu_id,E_RHEI-1_OFFER,NPSHYD,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,596,289
BMU ID,marginal_bmu_id,E_ROARB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,597,308
BMU ID,marginal_bmu_id,E_ROARB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,598,290
BMU ID,marginal_bmu_id,E_ROOSB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,599,309
BMU ID,marginal_bmu_id,E_ROOSB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,600,291
BMU ID,marginal_bmu_id,E_SEVINGTN_BID,GAS,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,601,310
BMU ID,marginal_bmu_id,E_SEVINGTN_OFFER,GAS,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,602,292
BMU ID,marginal_bmu_id,E_SHILB-1_BID,OTHER,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,603,311
BMU ID,marginal_bmu_id,E_SKELB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,6,0.0,0.12628903778075173,80.29192900544797,604,312
BMU ID,marginal_bmu_id,E_SKELB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,7,0.0,0.12628903778075173,80.29192900544797,605,293
BMU ID,marginal_bmu_id,E_SOLUTIA_OFFER,GAS,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,606,294
BMU ID,marginal_bmu_id,E_SUDME-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,607,313
BMU ID,marginal_bmu_id,E_SUDME-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,608,295
BMU ID,marginal_bmu_id,E_TDRVE-1_BID,OTHER,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,609,314
BMU ID,marginal_bmu_id,E_TDRVE-1_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,610,296
BMU ID,marginal_bmu_id,E_THMRB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,6,0.0,0.12628903778075173,80.29192900544797,611,315
BMU ID,marginal_bmu_id,E_THMRB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,9,0.0,0.12628903778075173,80.29192900544797,612,297
BMU ID,marginal_bmu_id,E_THRNL-1_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,613,298
BMU ID,marginal_bmu_id,E_TLYMW-1_OFFER,WIND,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,614,299
BMU ID,marginal_bmu_id,E_TOLLB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,615,316
BMU ID,marginal_bmu_id,E_TOLLB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,616,300
BMU ID,marginal_bmu_id,E_TRFPK-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,617,317
BMU ID,marginal_bmu_id,E_TRFPK-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,618,301
BMU ID,marginal_bmu_id,E_VKING-2_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,619,302
BMU ID,marginal_bmu_id,E_WTRLN-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,620,303
BMU ID,marginal_bmu_id,I_I2D-BKWE1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,621,318
BMU ID,marginal_bmu_id,I_I2D-COPN1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,622,319
BMU ID,marginal_bmu_id,I_I2D-DARE1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,623,320
BMU ID,marginal_bmu_id,I_I2D-DMCC1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,624,321
BMU ID,marginal_bmu_id,I_I2D-DSKC1_BID,IFA2,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,625,322
BMU ID,marginal_bmu_id,I_I2D-DVAL1_BID,IFA2,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,626,323
BMU ID,marginal_bmu_id,I_I2D-EDFT1_BID,IFA2,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,627,324
BMU ID,marginal_bmu_id,I_I2D-HELI1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,628,325
BMU ID,marginal_bmu_id,I_I2D-INCM1_BID,IFA2,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,629,326
BMU ID,marginal_bmu_id,I_I2D-MFTE1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,630,327
BMU ID,marginal_bmu_id,I_I2D-NEAS1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,631,328
BMU ID,marginal_bmu_id,I_I2D-NITR1_BID,IFA2,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,632,329
BMU ID,marginal_bmu_id,I_I2D-NORL1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,633,330
BMU ID,marginal_bmu_id,I_I2D-NTPL1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,634,331
BMU ID,marginal_bmu_id,I_I2D-OPMX1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,635,332
BMU ID,marginal_bmu_id,I_I2D-OUTL1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,636,333
BMU ID,marginal_bmu_id,I_I2D-SETL1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,637,334
BMU ID,marginal_bmu_id,I_I2D-XNON1_BID,IFA2,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,638,335
BMU ID,marginal_bmu_id,I_I2G-BKWE1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,639,304
BMU ID,marginal_bmu_id,I_I2G-DSKC1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,640,305
BMU ID,marginal_bmu_id,I_I2G-DVAL1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,641,306
BMU ID,marginal_bmu_id,I_I2G-EDMK1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,642,307
BMU ID,marginal_bmu_id,I_I2G-HELI1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,643,308
BMU ID,marginal_bmu_id,I_I2G-INCM1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,644,309
BMU ID,marginal_bmu_id,I_I2G-MFTE1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,645,310
BMU ID,marginal_bmu_id,I_I2G-NEAS1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,646,311
BMU ID,marginal_bmu_id,I_I2G-NITR1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,647,312
BMU ID,marginal_bmu_id,I_I2G-NORL1_OFFER,IFA2,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,648,313
BMU ID,marginal_bmu_id,I_IBD-BKWE1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,649,336
BMU ID,marginal_bmu_id,I_IBD-CBST1_BID,BritNed,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,650,337
BMU ID,marginal_bmu_id,I_IBD-COPN1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,651,338
BMU ID,marginal_bmu_id,I_IBD-DMCC1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,652,339
BMU ID,marginal_bmu_id,I_IBD-DVAL1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,653,340
BMU ID,marginal_bmu_id,I_IBD-EDFT1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,654,341
BMU ID,marginal_bmu_id,I_IBD-EDMK1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,655,342
BMU ID,marginal_bmu_id,I_IBD-ELTR1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,656,343
BMU ID,marginal_bmu_id,I_IBD-HELI1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,657,344
BMU ID,marginal_bmu_id,I_IBD-IDCE1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,658,345
BMU ID,marginal_bmu_id,I_IBD-INCM1_BID,BritNed,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,659,346
BMU ID,marginal_bmu_id,I_IBD-NEAS1_BID,BritNed,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,660,347
