settlementDate,settlementPeriod,current_code_final_price,intended_mirror_final_price,n_bid_rows,niv_volume,system_price,differs,current_code_cost_to_so,intended_mirror_cost_to_so,cost_to_so_delta,summary_min_selected_price,summary_max_selected_price,summary_n_candidates,summary_matches_intended_min,summary_still_matches_old_max
2024-06-07,23,18.0,-30.0,117,-254.04999972222225,-1.58,True,-18.0,30.0,48.0,-30.0,-30.0,1.0,True,False
2024-06-07,24,12.0,-45.0,46,-141.00257527777777,3.6,True,-12.0,45.0,57.0,-45.0,-45.0,2.0,True,False
2024-06-07,25,12.0,-1.58,10,-193.93803418803415,3.6,True,-12.0,1.58,13.58,-1.58,-1.58,1.0,True,False
2024-06-07,26,12.0,-29.0,18,-466.35121794871793,-22.16,True,-12.0,29.0,41.0,-29.0,-29.0,2.0,True,False
2024-06-07,27,4.98,-115.01,29,-392.1389007597341,-22.16,True,-4.98,115.01,119.99000000000001,-115.01,-115.01,1.0,True,False
2024-06-07,28,4.98,-160.0,42,-749.6530327311577,-81.93,True,-4.98,160.0,164.98,-160.0,-160.0,2.0,True,False
2024-06-07,29,2.650153846153846,-167.26,50,-636.1044337606837,-68.0,True,-2.650153846153846,167.26,169.91015384615383,-167.26,-167.26,2.0,True,False
2024-06-07,30,2.650153846153846,-224.45,69,-975.2175,-87.58,True,-2.650153846153846,224.45,227.10015384615383,-224.45,-224.45,1.0,True,False
2024-06-07,31,14.070153846153847,-167.26,62,-724.2091666666665,-68.0,True,-14.070153846153847,167.26,181.33015384615385,-167.26,-167.26,2.0,True,False
2024-06-07,32,14.070153846153847,-85.0,38,-796.1147685185185,-68.0,True,-14.070153846153847,85.0,99.07015384615384,-85.0,-85.0,1.0,True,False
2024-06-07,33,6.0,-85.0,23,-188.95732138156464,-22.16,True,-6.0,85.0,91.0,-85.0,-85.0,1.0,True,False
2024-06-07,37,61.0,18.0,3,-205.9759645833333,50.1,True,-61.0,-18.0,43.0,18.0,18.0,1.0,True,False
2024-06-07,38,10.0,10.0,1,-105.89564596581197,10.0,False,-10.0,-10.0,0.0,10.0,10.0,1.0,True,True
2024-06-07,41,86.4,86.4,2,-489.5360912698413,86.4,False,-86.4,-86.4,0.0,86.4,86.4,1.0,True,True
2024-06-07,42,61.0,61.0,1,-442.0386654505888,66.61,False,-61.0,-61.0,0.0,61.0,61.0,1.0,True,True
2024-06-07,43,61.0,61.0,2,-219.2072828282828,85.06402348937507,False,-61.0,-61.0,0.0,61.0,61.0,1.0,True,True
2024-06-07,44,20.6,0.0,2,-62.13131133838384,0.0,True,-20.6,-0.0,20.6,0.0,0.0,1.0,True,False
2024-06-07,45,70.0,0.0,3,-64.53070007086168,0.0,True,-70.0,-0.0,70.0,0.0,0.0,1.0,True,False
2024-06-07,46,61.0,18.0,3,-155.17846485482875,74.22,True,-61.0,-18.0,43.0,18.0,18.0,1.0,True,False
2024-06-07,47,50.1,11.5,3,-280.9873225773809,68.81,True,-50.1,-11.5,38.6,11.5,11.5,1.0,True,False
2024-06-08,1,30.0,30.0,1,-224.355,30.0,False,-30.0,-30.0,0.0,30.0,30.0,1.0,True,True
2024-06-08,2,50.1,30.0,2,-65.10322893518519,30.0,True,-50.1,-30.0,20.1,30.0,30.0,1.0,True,False
2024-06-08,5,70.0,15.1,9,-178.39983402777779,15.76,True,-70.0,-15.1,54.9,15.1,15.1,1.0,True,False
2024-06-08,6,18.04,15.1,8,-247.34166666666664,15.1,True,-18.04,-15.1,2.9399999999999995,15.1,15.1,1.0,True,False
2024-06-08,9,30.0,12.13,4,-54.43715965277777,14.250133333333334,True,-30.0,-12.13,17.869999999999997,12.13,12.13,1.0,True,False
2024-06-08,11,62.252,0.0,10,-4.433333333333334,91.5,True,-62.252,-0.0,62.252,0.0,0.0,1.0,True,False
2024-06-08,13,43.84,-40.02,19,-55.32310606060606,36.18,True,-43.84,40.02,83.86000000000001,-40.02,-40.02,1.0,True,False
2024-06-08,17,70.0,-21.42,5,-9.536070555555556,-19.0,True,-70.0,21.42,91.42,-21.42,-21.42,1.0,True,False
2024-06-08,22,70.0,-87.0,32,-429.2144523544974,-20.434523500068657,True,-70.0,87.0,157.0,-87.0,-87.0,1.0,True,False
2024-06-08,23,61.0,-87.0,22,-707.8184240873015,-6.61,True,-61.0,87.0,148.0,-87.0,-87.0,1.0,True,False
2024-06-08,24,70.0,-48.4,21,-992.6329820317461,-22.16,True,-70.0,48.4,118.4,-48.4,-48.4,1.0,True,False
2024-06-08,25,-14.81,-30.0,14,-735.027138829365,-22.16,True,14.81,30.0,15.19,-30.0,-30.0,1.0,True,False
2024-06-08,26,70.0,-22.9,14,-598.3513765714284,-22.16,True,-70.0,22.9,92.9,-22.9,-22.9,1.0,True,False
2024-06-08,27,73.34,-10000.0,54,-631.766768126488,-22.16,True,-73.34,10000.0,10073.34,-10000.0,-10000.0,1.0,True,False
2024-06-08,28,70.0,-10000.0,34,-984.4252054100529,-24.0,True,-70.0,10000.0,10070.0,-10000.0,-10000.0,1.0,True,False
2024-06-08,29,70.0,-65.16,23,-1140.4251228571427,-18.85664077860655,True,-70.0,65.16,135.16,-65.16,-65.16,1.0,True,False
2024-06-08,30,-10.9,-65.16,22,-1298.5071205291003,-18.856626403481247,True,10.9,65.16,54.26,-65.16,-65.16,1.0,True,False
2024-06-08,31,53.91,-50.0,22,-524.5922718413333,-5.0,True,-53.91,50.0,103.91,-50.0,-50.0,1.0,True,False
2024-06-08,32,69.0,-48.3,40,-196.1353609343377,-2.55,True,-69.0,48.3,117.3,-48.3,-48.3,4.0,True,False
2024-06-08,33,61.0,-48.3,16,-38.34944625,8.949999999999998,True,-61.0,48.3,109.3,-48.3,-48.3,1.0,True,False
2024-06-08,34,80.94,-30.0,20,-306.4592838888889,-22.16,True,-80.94,30.0,110.94,-30.0,-30.0,4.0,True,False
2024-06-08,35,72.76,-30.0,17,-750.6705727314815,-30.0,True,-72.76,30.0,102.76,-30.0,-30.0,2.0,True,False
2024-06-08,36,70.0,45.04,7,-254.97032992592597,45.04,True,-70.0,-45.04,24.96,45.04,45.04,1.0,True,False
2024-06-08,37,92.9,1.01,20,-138.36657722826087,10.0,True,-92.9,-1.01,91.89,1.01,1.01,2.0,True,False
2024-06-08,42,0.0,0.0,1,-113.2671875,0.0,False,-0.0,-0.0,0.0,0.0,0.0,1.0,True,True
2024-06-08,43,0.0,0.0,1,-352.5578125,0.0,False,-0.0,-0.0,0.0,0.0,0.0,1.0,True,True
2024-06-08,44,11.0,11.0,1,-433.025,11.0,False,-11.0,-11.0,0.0,11.0,11.0,1.0,True,True
2024-06-08,45,11.0,0.0,5,-359.43909722222224,0.0,True,-11.0,-0.0,11.0,0.0,0.0,1.0,True,False
2024-06-08,46,15.71,-50.0,16,-485.6008780154641,-22.16,True,-15.71,50.0,65.71000000000001,-50.0,-50.0,1.0,True,False
2024-06-08,47,44.36,-167.26,39,-303.08033034391536,-7.0,True,-44.36,167.26,211.62,-167.26,-167.26,2.0,True,False
2024-06-08,48,44.36,-167.26,34,-720.8127592592592,-22.16,True,-44.36,167.26,211.62,-167.26,-167.26,2.0,True,False
2024-06-09,1,70.0,-82.43,30,-386.6314751157407,8.33,True,-70.0,82.43,152.43,-82.43,-82.43,2.0,True,False
2024-06-09,2,13.0,-87.0,31,-690.8993055555555,-20.0,True,-13.0,87.0,100.0,-87.0,-87.0,1.0,True,False
2024-06-09,3,91.5,-87.0,32,-323.79118708672087,3.33,True,-91.5,87.0,178.5,-87.0,-87.0,1.0,True,False
2024-06-09,4,8.0,-22.16,14,-174.34230352303524,3.73,True,-8.0,22.16,30.16,-22.16,-22.16,6.0,True,False
2024-06-09,5,61.0,3.290909090909091,17,-319.3869973308569,5.7901333333333325,True,-61.0,-3.290909090909091,57.70909090909091,3.290909090909091,3.290909090909091,1.0,True,False
2024-06-09,6,23.3,3.290909090909091,16,-406.695,4.21,True,-23.3,-3.290909090909091,20.009090909090908,3.290909090909091,3.290909090909091,1.0,True,False
2024-06-09,7,1.67,-77.0,22,-408.143125,-2.49,True,-1.67,77.0,78.67,-77.0,-77.0,1.0,True,False
2024-06-09,8,1.67,-77.0,26,-351.70715277777776,-2.24,True,-1.67,77.0,78.67,-77.0,-77.0,1.0,True,False
2024-06-09,9,-4.16,-85.0,22,-411.09834527777775,-7.429999999999999,True,4.16,85.0,80.84,-85.0,-85.0,2.0,True,False
2024-06-09,10,0.0,-85.0,33,-490.07333333333327,-21.42,True,-0.0,85.0,85.0,-85.0,-85.0,2.0,True,False
2024-06-09,11,0.0,-82.43,40,-507.46421888888887,-9.2,True,-0.0,82.43,82.43,-82.43,-82.43,1.0,True,False
2024-06-09,12,-5.0,-253.98,34,-560.1408333333334,-9.88,True,5.0,253.98,248.98,-253.98,-253.98,1.0,True,False
2024-06-09,13,4.53,-258.78,21,-381.0911111111111,-22.16,True,-4.53,258.78,263.30999999999995,-258.78,-258.78,3.0,True,False
2024-06-09,14,4.53,-258.78,22,-401.27083333333326,-22.16,True,-4.53,258.78,263.30999999999995,-258.78,-258.78,3.0,True,False
2024-06-09,15,-1.62,-172.03,37,-583.725,-4.12,True,1.62,172.03,170.41,-172.03,-172.03,2.0,True,False
2024-06-09,16,0.0,-167.26,161,-858.1241666666666,-21.42,True,-0.0,167.26,167.26,-167.26,-167.26,1.0,True,False
2024-06-09,17,0.0,-93.46,83,-667.1111111111111,-7.9,True,-0.0,93.46,93.46,-93.46,-93.46,1.0,True,False
2024-06-09,18,-4.81,-93.46,110,-671.5725001659451,-7.9,True,4.81,93.46,88.64999999999999,-93.46,-93.46,1.0,True,False
2024-06-09,19,-7.51,-93.46,81,-601.8056944444445,-12.6,True,7.51,93.46,85.94999999999999,-93.46,-93.46,1.0,True,False
2024-06-09,20,-7.51,-50.0,15,-337.8999995,-11.05,True,7.51,50.0,42.49,-50.0,-50.0,1.0,True,False
2024-06-09,44,69.0,11.0,99,-15.88964244047619,69.0,True,-69.0,-11.0,58.0,11.0,11.0,3.0,True,False
2024-06-09,45,69.0,11.0,104,-148.17583353655604,20.5,True,-69.0,-11.0,58.0,11.0,11.0,3.0,True,False
2024-06-09,48,62.95013333333333,2.0,167,-7.28319630348171,62.950133333333326,True,-62.95013333333333,-2.0,60.95013333333333,2.0,2.0,2.0,True,False
2024-06-10,1,46.0,7.9,131,-570.3990705555556,29.0,True,-46.0,-7.9,38.1,7.9,7.9,1.0,True,False
2024-06-10,2,40.0,7.9,43,-505.3,28.1,True,-40.0,-7.9,32.1,7.9,7.9,1.0,True,False
2024-06-10,3,39.67,7.9,37,-365.6429254166666,28.09,True,-39.67,-7.9,31.770000000000003,7.9,7.9,1.0,True,False
2024-06-10,4,39.67,7.9,35,-236.58905555555555,29.91019607843137,True,-39.67,-7.9,31.770000000000003,7.9,7.9,1.0,True,False
2024-06-10,5,39.89,20.72,26,-261.68133333333327,29.45020408163265,True,-39.89,-20.72,19.17,20.72,20.72,1.0,True,False
2024-06-10,6,48.0,-12.18,86,-566.6333316666667,24.1,True,-48.0,12.18,60.18,-12.18,-12.18,1.0,True,False
2024-06-10,7,48.0,-171.42,88,-532.2622223015873,-2.55,True,-48.0,171.42,219.42,-171.42,-171.42,1.0,True,False
2024-06-10,8,61.0,-171.42,84,-1116.2519456944444,-8.39,True,-61.0,171.42,232.42,-171.42,-171.42,2.0,True,False
2024-06-10,9,48.0,-171.42,79,-910.4541625,-22.16,True,-48.0,171.42,219.42,-171.42,-171.42,2.0,True,False
2024-06-10,10,48.0,-167.26,61,-1001.3811321195144,-22.16,True,-48.0,167.26,215.26,-167.26,-167.26,2.0,True,False
2024-06-10,19,97.99,-21.42,6,-219.43119822191767,0.3699999999999999,True,-97.99,21.42,119.41,-21.42,-21.42,1.0,True,False
2024-06-10,20,80.0,-21.42,21,-105.29532494516594,11.0,True,-80.0,21.42,101.42,-21.42,-21.42,1.0,True,False
2024-06-10,21,73.5,-21.42,9,-122.8057970035549,-5.110196078431373,True,-73.5,21.42,94.92,-21.42,-21.42,1.0,True,False
2024-06-10,22,74.3,-21.42,12,-115.575061108099,-10.11,True,-74.3,21.42,95.72,-21.42,-21.42,1.0,True,False
2024-06-10,23,25.43,-21.42,15,-171.30691466043547,22.5,True,-25.43,21.42,46.85,-21.42,-21.42,1.0,True,False
2024-06-10,24,28.0,-21.42,3,-32.3458356345409,22.5,True,-28.0,21.42,49.42,-21.42,-21.42,1.0,True,False
2024-06-10,25,23.94,-21.42,3,-142.4259468476431,28.9,True,-23.94,21.42,45.36,-21.42,-21.42,1.0,True,False
2024-06-10,26,6.0,-21.42,3,-75.17096526149203,29.169226252931438,True,-6.0,21.42,27.42,-21.42,-21.42,1.0,True,False
2024-06-10,28,20.0,-21.42,5,-344.5445582936508,23.6,True,-20.0,21.42,41.42,-21.42,-21.42,1.0,True,False
2024-06-10,29,20.0,-21.42,20,-305.6690279670996,-21.42,True,-20.0,21.42,41.42,-21.42,-21.42,1.0,True,False
2024-06-10,30,19.5,-70.0,21,-363.76807116402114,-22.16,True,-19.5,70.0,89.5,-70.0,-70.0,1.0,True,False
2024-06-10,34,69.44,-21.42,42,-188.81784911393984,0.4582315474137931,True,-69.44,21.42,90.86,-21.42,-21.42,1.0,True,False
2024-06-10,35,39.0,-21.42,13,-51.48260040229885,4.16,True,-39.0,21.42,60.42,-21.42,-21.42,1.0,True,False
2024-06-10,36,6.0,-21.42,4,-94.64995292397661,4.16,True,-6.0,21.42,27.42,-21.42,-21.42,1.0,True,False
2024-06-10,43,53.0,-21.42,4,-10.000001527777778,62.45,True,-53.0,21.42,74.42,-21.42,-21.42,1.0,True,False
2024-06-10,48,50.0,-21.42,27,-286.2582094988345,39.73,True,-50.0,21.42,71.42,-21.42,-21.42,1.0,True,False
2024-06-11,1,49.63,21.51,18,-189.17698296148296,40.63,True,-49.63,-21.51,28.12,21.51,21.51,1.0,True,False
2024-06-11,2,80.0,22.0,21,-67.26616331228956,43.110196078431365,True,-80.0,-22.0,58.0,22.0,22.0,1.0,True,False
2024-06-11,7,80.0,9.67,31,-215.59592228635563,25.45,True,-80.0,-9.67,70.33,9.67,9.67,1.0,True,False
2024-06-11,8,39.74,9.67,26,-232.6051864801865,24.84,True,-39.74,-9.67,30.07,9.67,9.67,1.0,True,False
2024-06-11,9,44.82,5.0,38,-375.35718526064846,35.12,True,-44.82,-5.0,39.82,5.0,5.0,1.0,True,False
2024-06-11,10,44.82,-167.26,69,-831.3227136752135,14.75,True,-44.82,167.26,212.07999999999998,-167.26,-167.26,1.0,True,False
2024-06-11,11,60.88,-160.0,27,-338.50612972925813,43.38,True,-60.88,160.0,220.88,-160.0,-160.0,1.0,True,False
2024-06-11,12,80.0,-64.79,24,-169.85181885281386,46.6,True,-80.0,64.79,144.79000000000002,-64.79,-64.79,1.0,True,False
2024-06-11,13,78.64,21.51,21,-219.45165333333327,50.17,True,-78.64,-21.51,57.129999999999995,21.51,21.51,1.0,True,False
2024-06-11,15,100.54,-95.0,27,-13.090760756871124,80.0,True,-100.54,95.0,195.54000000000002,-95.0,-95.0,1.0,True,False
2024-06-11,17,50.0,31.97,4,-97.9048076923077,48.97,True,-50.0,-31.97,18.03,31.97,31.97,1.0,True,False
2024-06-11,18,80.0,42.0,11,-284.0201923076923,42.0,True,-80.0,-42.0,38.0,42.0,42.0,1.0,True,False
2024-06-11,19,42.79,42.79,9,-176.05555555555554,73.54,False,-42.79,-42.79,0.0,42.79,42.79,3.0,True,True
2024-06-11,20,75.6,72.02,3,-73.83573288671025,72.02,True,-75.6,-72.02,3.5799999999999983,72.02,72.02,1.0,True,False
2024-06-11,25,80.0,0.0,8,-40.57501216269841,48.97,True,-80.0,-0.0,80.0,0.0,0.0,1.0,True,False
2024-06-11,41,65.0,65.0,2,-14.6875,115.14,False,-65.0,-65.0,0.0,65.0,65.0,2.0,True,True
2024-06-11,46,65.0,44.1,65,-96.50138291666669,69.18,True,-65.0,-44.1,20.9,44.1,44.1,1.0,True,False
2024-06-11,47,62.0,10.0,23,-165.03430560457517,46.98,True,-62.0,-10.0,52.0,10.0,10.0,1.0,True,False
2024-06-11,48,45.51,11.0,19,-105.1078736078736,48.1,True,-45.51,-11.0,34.51,11.0,11.0,4.0,True,False
2024-06-12,1,45.51,11.0,17,-113.16918202380953,49.1,True,-45.51,-11.0,34.51,11.0,11.0,4.0,True,False
2024-06-12,2,45.51,11.0,19,-74.82145189153438,50.69,True,-45.51,-11.0,34.51,11.0,11.0,2.0,True,False
2024-06-12,3,55.0,11.0,38,-218.25833333333327,52.88,True,-55.0,-11.0,44.0,11.0,11.0,2.0,True,False
2024-06-12,4,55.0,11.0,27,-158.9945238095238,54.0,True,-55.0,-11.0,44.0,11.0,11.0,2.0,True,False
2024-06-12,5,50.6,11.0,19,-128.79594336219336,47.0,True,-50.6,-11.0,39.6,11.0,11.0,2.0,True,False
2024-06-12,20,90.8,55.0,7,-292.77605555555556,55.0,True,-90.8,-55.0,35.8,55.0,55.0,1.0,True,False
2024-06-12,21,47.01,46.01,2,-252.74620008058608,83.45,True,-47.01,-46.01,1.0,46.01,46.01,1.0,True,False
2024-06-12,22,47.01,47.01,1,-154.82475177553928,80.15999999999998,False,-47.01,-47.01,0.0,47.01,47.01,1.0,True,True
2024-06-12,27,59.0,11.0,3,-134.61025216666667,83.48999999999998,True,-59.0,-11.0,48.0,11.0,11.0,1.0,True,False
2024-06-12,28,51.0,51.0,1,-281.83333333333326,51.0,False,-51.0,-51.0,0.0,51.0,51.0,1.0,True,True
2024-06-12,29,51.0,51.0,1,-243.2875,51.0,False,-51.0,-51.0,0.0,51.0,51.0,1.0,True,True
2024-06-12,30,47.01,-169.13,3,-22.651845023148148,16.23,True,-47.01,169.13,216.14,-169.13,-169.13,2.0,True,False
2024-06-12,31,95.0,-164.91,16,-75.79999999999998,18.61,True,-95.0,164.91,259.90999999999997,-164.91,-164.91,1.0,True,False
2024-06-12,32,95.0,-164.91,16,-191.5305555555556,12.36,True,-95.0,164.91,259.90999999999997,-164.91,-164.91,1.0,True,False
2024-06-12,35,67.5,65.01,6,-13.177777777777775,66.0,True,-67.5,-65.01,2.489999999999995,65.01,65.01,1.0,True,False
2024-06-12,38,65.0,60.0,2,-62.770169272486775,83.85305646450088,True,-65.0,-60.0,5.0,60.0,60.0,1.0,True,False
2024-06-12,42,65.0,65.0,1,-29.63575,86.51999999999998,False,-65.0,-65.0,0.0,65.0,65.0,1.0,True,True
2024-06-12,46,52.11,52.0,6,-34.14518120869377,82.62,True,-52.11,-52.0,0.10999999999999943,52.0,52.0,1.0,True,False
2024-06-12,47,52.0,0.0,2,-84.20588944444444,82.58,True,-52.0,-0.0,52.0,0.0,0.0,1.0,True,False
2024-06-13,13,62.1,18.0,20,-49.229932323232326,67.750016,True,-62.1,-18.0,44.1,18.0,18.0,1.0,True,False
2024-06-13,16,93.1,15.0,12,-41.44394353174602,35.33,True,-93.1,-15.0,78.1,15.0,15.0,1.0,True,False
2024-06-13,18,90.2,55.0,6,-42.415029489087296,97.89,True,-90.2,-55.0,35.2,55.0,55.0,2.0,True,False
2024-06-13,19,56.39,56.39,1,-153.8,56.39,False,-56.39,-56.39,0.0,56.39,56.39,1.0,True,True
2024-06-13,20,90.0,55.0,21,-160.99600545454547,56.28796501163922,True,-90.0,-55.0,35.0,55.0,55.0,1.0,True,False
2024-06-13,21,84.0,44.47,19,-180.56269590491453,55.25,True,-84.0,-44.47,39.53,44.47,44.47,1.0,True,False
2024-06-13,22,61.0,52.51,26,-4.879042424242424,58.85,True,-61.0,-52.51,8.490000000000002,52.51,52.51,1.0,True,False
